    850001  11       82.2  -266.7  -734.8  1000.0  0.4375  0.6260
    850002  11      319.3  -258.3  -800.0   327.9  0.7070  0.4362
    850003  10      427.7   800.0   436.1  -183.1  0.5130  3.4773
    850004  10      107.1   -46.1  -800.0  -345.3  0.7902  0.1219
    850005  11      132.7  -800.0  -167.4   499.8  0.2858  0.6826
    850006  10       61.2  -271.8    97.8  1000.0  0.9762  2.7326
    850007  11      510.9  -757.8  -800.0  -175.4  0.6833  1.2769
    850008  10      676.7   -12.8   770.8  1000.0  0.4715  4.4190
    850009  11       15.1  -702.2   800.0   950.5  0.5122  5.1418
    850010  11      985.3  -166.8  -307.7  1000.0  0.8839  2.2439
    850011  10       41.3  -800.0   -72.4  -631.7  0.9964  0.7740
    850012  10      430.8  -800.0   429.6  -142.6  0.2850  5.7421
    850013  10      261.1   800.0  -438.6  -111.2  1.3932  2.8716
    850014  11      495.0   162.8   233.0  1000.0  0.5801  3.6972
    850015  10      422.3   333.4   676.2  1000.0  0.3884  0.4314
    850016  11      359.7   800.0   458.0   427.5  0.9742  3.0516
    850017  11       47.3   361.4  -800.0  -392.9  1.1330  2.3536
    850018  10       40.6  -800.0    55.2    48.5  0.7364  6.0696
    850019  11      215.6   800.0  -645.9  -986.9  0.7886  3.5609
    850020  10        6.0   161.8   -59.2  1000.0  0.3442  1.3354
    850021  11       17.8  -480.4  -800.0   331.6  0.5375  1.4022
    850022  10       82.5   800.0   -66.5   525.2  0.9721  3.2948
    850023  10      843.0    11.7   284.5  1000.0  0.8783  6.1088
    850024  11       13.3   800.0  -632.5   985.2  1.0103  3.0652
    850025  10     1652.2   474.9  -800.0  -927.1  0.6657  0.8090
    850026  10      109.1   800.0  -554.8   569.8  0.6053  3.3917
    850027  11      133.5  -553.2  -800.0   787.9  0.8959  1.9886
    850028  11      888.3   349.4  -800.0  -937.2  0.9900  1.9475
    850029  11      201.2   325.3  -255.8  1000.0  0.6461  0.8269
    850030  10      116.0  -800.0   688.7   181.4  0.7720  0.1023
    850031  10      222.9   494.8   410.3  1000.0  0.6270  0.6678
    850032  10      119.2   800.0  -508.4   868.9  0.8589  1.7344
    850033  11      448.4   459.0   -55.1  1000.0  0.4926  1.2315
    850034  11       71.1   295.0  -556.0  1000.0  0.6120  0.9554
    850035  10       82.0   772.2  -800.0   169.1  0.7432  1.9700
    850036  10      269.6  -615.7   540.0  1000.0  0.4489  4.5625
    850037  10      459.9  -800.0   731.2  -569.2  0.4650  0.1481
    850038  10       81.0  -512.3    33.6  1000.0  0.4800  5.1317
    850039  10       21.6  -759.4   507.3  1000.0  0.5411  6.2336
    850040  10      375.2   197.2   347.3  1000.0  0.4044  1.6971
    850041  11       64.8   396.1   630.5  1000.0  0.5689  6.2329
    850042  10      983.0    25.6  -800.0   802.9  1.0254  1.0420
    850043  10        6.3   800.0   222.2   122.1  0.8416  3.3525
    850044  11     1568.8   800.0   651.6   235.6  0.7768  3.1073
    850045  11      230.6   190.9    32.6  1000.0  0.7475  1.6626
    850046  11      109.1  -446.6   367.9  1000.0  0.7802  5.8018
    850047  10      723.2   800.0   102.7  -113.3  0.5035  3.8957
    850048  10        5.9   268.6   675.0  1000.0  0.2401  1.4886
