    300001  11      205.2   613.1  -800.0  -121.2  0.7592  1.4270
    300002  11     1124.1   800.0  -604.7   305.5  0.9691  3.1674
    300003  11       50.6  -800.0   152.1   137.4  0.5339  0.7546
    300004  10      125.3  -800.0    78.5   337.0  0.9880  0.9191
    300005  11       52.2   575.8  -663.9  1000.0  0.5114  1.3620
    300006  11       89.0   396.6  -247.1  1000.0  0.7114  2.2168
    300007  11       78.5   800.0   -47.1   811.5  0.9335  2.9523
    300008  10        4.3   800.0   314.6   973.8  0.6010  2.7761
    300009  10      161.7   623.7  -800.0  -490.5  1.3153  2.8463
    300010  11      250.8  -350.6   800.0    19.8  0.8251  4.2068
    300011  10      173.3   250.3  -800.0   157.4  0.0939  1.0295
    300012  10       46.7    57.5  -613.4  1000.0  0.8812  2.8222
    300013  10       43.3   583.8   -22.3  1000.0  0.7001  4.0782
    300014  10      138.1   -25.0  -662.1  1000.0  1.0032  0.3254
    300015  10      358.6   800.0  -540.1  -293.8  0.8508  3.1421
    300016  11      386.4   614.6  -213.4  1000.0  0.7178  6.1066
    300017  10      374.1  -283.3  -302.4  1000.0  0.2969  1.5299
    300018  10      174.6   483.3  -398.7  1000.0  0.2797  5.6763
    300019  10      175.7  -238.3  -800.0   403.2  0.5208  0.6217
    300020  10       47.1  -791.8   471.3  1000.0  0.2269  6.2448
    300021  11       42.1  -800.0   574.6   112.6  0.9030  1.3814
    300022  11      594.7  -800.0   236.6   -53.8  1.0876  0.4200
    300023  10       32.8  -800.0   106.4  -130.5  0.6396  0.0497
    300024  11       83.0   750.6    44.3  1000.0  1.1038  2.2193
    300025  11      132.7  -800.0  -122.0   661.8  0.3756  1.0265
    300026  11      786.2   731.6   631.0  1000.0  0.3429  0.6195
    300027  11      171.1  -194.3  -800.0   261.2  1.2341  1.5394
    300028  11       35.8   693.6  -800.0   321.8  0.6004  0.9564
    300029  10      438.1   367.4   -65.5  1000.0  0.5941  3.6547
    300030  10      160.6   776.4  -306.1  1000.0  0.7494  0.6089
    300031  10      198.1  -165.5   765.9  1000.0  0.5686  2.2506
    300032  10       22.4  -760.6  -800.0  -739.9  0.5976  0.6240
    300033  10      287.2  -800.0   528.4  -119.5  0.3746  5.7241
    300034  11     1196.9   287.4    72.1  1000.0  0.5224  6.0504
    300035  10      582.1   270.6  -529.0  1000.0  1.3494  2.9037
    300036  10      301.5   -11.0   413.3  1000.0  0.5723  1.2170
    300037  11       22.6  -469.5  -474.0  1000.0  1.4248  3.1633
    300038  11       14.9  -800.0  -194.6  -944.7  0.7663  0.9499
    300039  10       36.4   688.8  -424.2  1000.0  0.5810  3.6528
    300040  11       70.3   757.5   -72.0  1000.0  0.5401  5.6323
    300041  10      174.3  -385.1  -800.0   983.4  0.9581  1.8996
    300042  10     1245.9   800.0   116.9  -151.0  0.9112  3.3046
    300043  10       51.5   800.0  -174.5   466.4  0.9815  2.7094
    300044  11      419.1  -662.7   800.0   818.5  0.6301  3.6943
    300045  10       24.1   524.7  -800.0  -648.0  0.8170  2.2753
    300046  10      721.7  -433.4  -780.3  1000.0  0.4364  2.8235
    300047  11       20.1  -627.2   800.0  -640.6  0.5964  3.6165
    300048  10       37.8   -76.7  -704.0  1000.0  0.2293  0.7747
    300049  10      235.8   800.0   115.8   940.1  1.1505  2.9634
    300050  10      147.4   800.0    41.0  -417.6  1.2550  2.9781
    300051  11     1222.4  -704.6  -800.0   -43.9  0.8556  2.4370
    300052  11       67.9   439.9  -177.8  1000.0  0.5319  0.5195
    300053  10      164.7   701.1  -482.0  1000.0  0.8543  1.9897
    300054  11      246.5   798.2   800.0  -841.8  0.6138  3.7799
    300055  10       36.7   586.1   523.1  1000.0  0.6212  3.0424
    300056  11      560.6  -800.0  -453.9  -165.2  0.8808  6.2624
    300057  11      376.1   800.0   513.9   142.2  0.8291  3.4119
    300058  11      694.1  -377.1  -800.0   905.1  0.5210  1.4637
    300059  10      284.9   -39.4   778.8  1000.0  1.1816  3.2644
    300060  10      100.8   800.0   617.6   525.4  0.2869  3.9699
    300061  11     2092.4  -800.0  -149.8  -615.2  0.4527  0.5385
    300062  10      577.6    12.8   381.8  1000.0  1.0412  1.8195
    300063  11       26.5    62.1  -101.4  1000.0  0.5988  1.3794
    300064  10      350.8   630.9  -800.0  -147.5  0.9939  1.1182
    300065  10      294.2  -191.0   800.0  -378.0  0.5614  3.7395
    300066  11       13.6  -715.9  -660.7  1000.0  1.0526  2.1909
    300067  11      121.6   477.5  -693.8  1000.0  0.9740  3.0029
    300068  11       41.4  -343.5  -669.9  1000.0  1.3411  3.2618
    300069  10       40.7  -800.0   -81.5   939.0  0.6660  1.1328
    300070  11      491.5  -691.6  -324.2  1000.0  0.3082  5.3529
    300071  11      196.4  -395.1   248.4  1000.0  0.7900  0.3705
    300072  10      199.9  -681.8   800.0   555.8  0.2598  4.8252
    300073  10      733.6     8.7  -800.0  -381.1  0.9261  1.4368
    300074  11        6.6  -545.4  -709.0  1000.0  0.5503  1.1222
    300075  11      189.5    62.2  -426.8  1000.0  0.5943  3.5889
    300076  11       51.8    16.0   180.1  1000.0  0.5158  1.7982
    300077  11       26.3  -411.3   289.3  1000.0  0.6420  1.8822
    300078  11     1113.4   600.7  -800.0   648.1  0.9146  1.9127
    300079  11       23.1  -800.0   323.5   546.1  0.8882  0.4225
    300080  10      206.0   598.1  -800.0  -160.1  0.6452  1.5394
    300081  11      383.1   591.6   621.3  1000.0  0.2234  4.8076
    300082  11       26.5  -383.1   684.4  1000.0  0.7179  0.7364
    300083  11      105.8   800.0  -300.7   653.8  0.6650  3.2651
    300084  10      165.5  -251.9  -800.0   636.4  0.7822  1.6613
    300085  10      127.1  -800.0   241.3  -721.4  0.4457  0.3555
    300086  10      312.7  -623.2   390.9  1000.0  0.7240  0.7204
    300087  11      150.2  -653.5   800.0  -845.8  0.5345  5.5561
    300088  10      711.4   613.1   800.0  -724.1  0.8817  3.4576
    300089  11      469.5  -439.4   -74.6  1000.0  0.7196  0.7051
    300090  11      176.3   800.0   552.7  -285.2  0.5777  3.3259
    300091  10      259.3   724.8   -91.9  1000.0  0.3821  3.8489
    300092  10       94.8   790.0   541.6  1000.0  1.0503  2.8361
    300093  10      193.8   428.6  -696.9  1000.0  0.5377  1.0051
    300094  10       85.1  -654.5  -800.0   486.4  1.2077  1.3628
    300095  10      471.6  -145.3  -800.0   -45.2  1.0328  1.5287
    300096  10      649.5  -800.0   193.0   964.8  0.4934  5.3603
    300097  11       43.7  -800.0   202.0  -851.6  0.7492  0.3084
    300098  10      194.7  -457.8   184.6  1000.0  0.8914  3.0736
    300099  10      977.8   483.3  -800.0  -999.0  0.9646  1.2856
    300100  10       30.5   686.4  -800.0   -89.4  0.5082  0.4577
    300101  10       73.3  -228.0   800.0  -150.8  0.7005  6.0853
    300102  11      492.3   800.0   183.1   210.8  0.6018  2.5546
    300103  11       94.1    71.9   432.3  1000.0  0.3822  0.2119
    300104  10       54.4  -606.1  -740.2  1000.0  0.5266  3.7657
    300105  10      200.8  -422.3  -155.9  1000.0  0.5704  6.2447
    300106  10      216.2   696.6  -800.0  -297.3  0.5772  2.2056
    300107  10      289.0  -109.6  -800.0   -39.8  0.4692  0.2557
    300108  11      121.4  -772.6  -407.0  1000.0  0.7400  1.4934
    300109  11       47.8   -86.0  -800.0  -431.6  0.5364  1.8670
    300110  10      665.8   800.0  -570.4  -652.7  0.6884  3.3829
    300111  10       57.2   401.4  -800.0  -499.3  0.8055  1.5921
    300112  10      222.2   386.5   553.9  1000.0  1.1862  1.7108
    300113  10      124.9  -731.7  -800.0   657.6  0.7981  1.2575
    300114  11       52.2  -800.0   559.1  -970.4  0.7385  0.1308
    300115  11      358.5   703.1  -800.0   496.7  0.3556  1.1503
    300116  11       14.3   800.0   248.4   366.2  0.9461  3.0059
    300117  10      831.6  -268.8  -438.9  1000.0  0.3302  2.5394
    300118  11      285.0   581.0  -800.0   260.3  1.0996  1.6526
    300119  11       61.8   800.0  -798.9    65.7  0.3791  2.2553
    300120  10      203.7   693.7   -33.9  1000.0  0.5348  0.7945
    300121  11      571.8  -128.9   800.0   444.5  0.7813  4.6811
    300122  10       51.7  -542.7   800.0  -310.6  0.6173  4.5977
    300123  10      398.2  -392.5  -800.0  -946.9  0.5713  2.2643
    300124  11      778.9  -183.3    17.9  1000.0  0.8985  2.7585
    300125  11       36.0   800.0   551.0  -448.4  0.7291  2.7259
    300126  10       38.9  -800.0  -757.4   900.5  0.5920  0.7876
    300127  11       18.6  -258.3  -414.8  1000.0  0.1877  3.9897
    300128  10      164.1  -517.7   800.0   238.5  0.5765  5.1868
    300129  11      126.6    29.8   786.3  1000.0  0.3266  1.9733
    300130  10       80.1  -800.0   539.4  -185.3  0.6441  6.1067
    300131  11      299.8  -535.6   298.2  1000.0  0.2446  1.3263
    300132  11      228.6   566.9  -147.5  1000.0  0.2721  1.0847
    300133  11      160.9  -158.1  -800.0    98.7  0.7569  1.8112
    300134  11       69.6   800.0     4.6   257.3  0.8583  3.3452
    300135  10      250.3   655.2   401.9  1000.0  0.4044  3.6984
    300136  10      160.2  -197.7   118.3  1000.0  1.1558  3.0819
    300137  10        3.4   172.8   666.5  1000.0  0.4431  3.6211
    300138  11       80.7  -800.0  -332.0   529.0  0.5704  1.0196
    300139  10      267.3   440.1   376.4  1000.0  0.6944  3.3260
