    450001  10       84.6   156.1  -676.8  1000.0  1.0974  3.4849
    450002  10      309.1  -376.0  -774.2  1000.0  0.1586  0.5210
    450003  11        5.4   765.8   526.7  1000.0  1.0522  1.4239
    450004  11       36.3   197.3   306.4  1000.0  0.5204  2.4829
    450005  10        3.8   260.0    42.8  1000.0  0.6857  1.1121
    450006  10      152.5   704.1  -416.7  1000.0  0.7359  4.0291
    450007  11      191.9  -149.4  -697.4  1000.0  0.0634  2.8750
    450008  10       75.6   411.0  -268.6  1000.0  0.4323  0.0049
    450009  11       70.5  -540.0  -433.2  1000.0  0.8230  0.8723
    450010  11       44.0   800.0   470.3   199.0  0.6398  3.6530
    450011  11       13.4   800.0  -614.3  -988.3  0.3823  2.5252
    450012  10       13.1   618.7   181.8  1000.0  0.6946  4.3344
    450013  10        6.5   800.0  -556.2  -371.1  0.9839  3.5352
    450014  10       22.6  -610.7   755.2  1000.0  0.2933  5.9931
    450015  11      619.3  -800.0    11.7  -799.2  0.5157  0.4920
    450016  11        6.4   440.2  -251.5  1000.0  0.3781  3.0270
    450017  11       63.6   800.0   -29.6     4.5  0.5084  3.1268
    450018  10      162.9   800.0   601.6    50.4  0.7440  4.1772
    450019  11       36.9   312.1   739.8  1000.0  0.9568  0.4375
    450020  10       40.4   461.5  -109.6  1000.0  0.3048  0.7093
    450021  10      439.6    92.4   678.1  1000.0  0.8152  0.5492
    450022  11       83.9   -84.7   763.8  1000.0  0.5028  6.0882
    450023  10     1028.8   631.1   136.7  1000.0  0.6051  1.4556
    450024  11      139.6    76.3   175.3  1000.0  0.6323  0.4304
    450025  10       58.3  -759.8    -3.3  1000.0  0.9210  2.9765
    450026  10      552.2   368.8  -784.7  1000.0  0.2499  5.1371
    450027  10       18.9   346.5  -800.0  -673.4  0.9019  1.1465
    450028  11       33.8   800.0   199.1   297.4  0.8218  3.5389
    450029  11      297.9   800.0  -261.0  -848.1  1.2148  2.8818
    450030  10      542.3  -800.0   358.2  -572.9  0.8238  6.0193
    450031  10      133.3  -800.0   373.8   532.3  0.7449  1.0176
    450032  10      366.9    -1.7  -411.9  1000.0  1.1603  2.4221
    450033  10      121.4   800.0   -57.4  -397.7  0.6007  2.0585
    450034  10      169.2   232.6  -800.0   160.4  1.0470  1.7979
    450035  10      341.5  -800.0  -659.5   855.2  0.6609  6.0492
    450036  10      534.3   800.0   352.6   681.8  1.3743  2.7060
    450037  10       19.6   590.5  -544.4  1000.0  0.5978  2.8196
    450038  10       15.2  -702.1   800.0  -466.5  0.5242  3.6504
    450039  10      656.0  -800.0   457.5  -278.5  0.5985  0.4841
    450040  11      233.3   498.3  -764.5  1000.0  0.5646  1.3944
    450041  11       26.4   800.0   526.5   970.3  0.6581  2.2591
    450042  10       20.0  -464.6  -717.7  1000.0  0.4505  0.5231
    450043  10      868.0  -487.3  -800.0  -524.1  0.8687  1.6253
    450044  10        3.7  -750.1  -800.0   985.6  0.4559  2.8091
    450045  10      120.3   800.0   275.8   116.8  0.4268  1.9218
    450046  11        6.8  -211.8   310.3  1000.0  1.0463  3.4239
    450047  10      531.8  -630.5  -800.0  -698.7  0.3923  0.8643
    450048  10       60.7   800.0   116.7    72.8  0.8301  3.2807
    450049  10      827.0   800.0   141.7   494.7  0.6378  2.2605
    450050  11      848.1  -147.0   800.0   975.6  0.9094  3.5247
    450051  10      109.0   365.0  -307.0  1000.0  0.8426  1.4480
    450052  11       56.0  -569.2   314.8  1000.0  0.9390  1.1010
    450053  11      105.9  -339.0   800.0  -301.7  0.4775  4.5516
    450054  10      244.3  -800.0   -86.0   697.3  0.7040  0.4395
    450055  10       42.9   -86.3   333.4  1000.0  0.9302  1.7172
    450056  11       10.4  -800.0   762.5  -488.5  0.6719  0.0868
    450057  10      793.1     8.4  -800.0   883.1  0.4507  1.6571
    450058  11       23.2   213.7   342.3  1000.0  0.4860  5.9379
    450059  10      169.1  -444.0   800.0  -432.6  0.6202  3.8821
    450060  10       52.3  -434.1   139.2  1000.0  0.8214  2.4098
    450061  11       32.6   -12.8   474.0  1000.0  0.7906  1.2533
    450062  10      160.2   315.2   180.2  1000.0  0.5401  2.8327
    450063  11       57.6   800.0   296.8  -702.7  0.8442  3.3046
    450064  11      110.8  -800.0  -549.2  -200.9  0.4577  0.4893
    450065  11      133.3   800.0  -530.1   -16.6  1.0249  3.1736
    450066  11     1041.7  -367.7   597.7  1000.0  0.8522  2.2676
    450067  10       60.8  -256.4  -800.0   820.1  0.7795  1.1841
    450068  11      113.8  -276.8   800.0  -133.7  0.7927  3.7325
    450069  10      485.7   104.4    -8.0  1000.0  0.3419  0.2374
    450070  11       45.5   800.0   269.1  -272.8  0.3392  1.8654
    450071  11      174.4  -102.1    40.1  1000.0  0.6035  0.8010
    450072  11       18.2   800.0  -447.7   303.4  0.5076  3.6766
    450073  10       25.7  -286.6  -637.2  1000.0  0.5656  5.2337
    450074  10      548.6  -800.0   597.6  -682.5  0.6802  0.4294
    450075  11        3.4   455.1   555.0  1000.0  0.9339  0.1620
    450076  10      342.4  -684.8  -800.0   699.1  0.4476  0.4889
    450077  11      120.8   800.0   409.4   690.0  1.3637  2.9028
    450078  11      198.1    38.4  -617.4  1000.0  0.4224  3.5517
    450079  10       39.7   229.6   648.1  1000.0  0.2237  1.3159
    450080  10      136.8  -399.6   -76.7  1000.0  0.5283  6.1461
    450081  11      632.3   491.8  -800.0   458.2  0.4211  2.1740
    450082  11      127.5   552.2   622.9  1000.0  0.4309  1.5418
    450083  11       35.8  -800.0   568.0  -296.9  0.6362  0.5569
    450084  10       58.4  -339.5  -323.4  1000.0  0.4228  0.5769
    450085  11      188.3   800.0  -194.0   485.5  1.2578  2.6094
    450086  11       62.7    90.1   213.5  1000.0  0.7942  0.9528
    450087  10      179.1  -234.4  -209.3  1000.0  0.6323  0.7880
    450088  10      312.2  -620.6  -728.9  1000.0  0.3632  5.2627
    450089  11       59.0  -360.2   565.6  1000.0  0.7562  1.5493
    450090  11      248.8  -800.0   262.0  -964.8  0.8478  1.3472
    450091  10       45.2  -710.6   494.3  1000.0  0.2196  0.6002
    450092  10       30.9   511.1   800.0  -205.4  0.8913  3.4440
    450093  11       58.0   785.7  -302.7  1000.0  0.8467  0.8424
    450094  10       80.4  -800.0   148.7   969.4  0.5437  0.1227
    450095  10       61.7   484.0  -800.0   688.0  0.5828  0.7601
    450096  10       62.6   687.1  -244.2  1000.0  0.2508  1.7988
    450097  11      201.6   800.0  -791.9  -574.3  1.3701  3.2494
    450098  10      338.8   800.0   547.1   227.1  0.4582  2.1937
    450099  11      239.0   697.9  -433.1  1000.0  0.4823  2.5564
    450100  11       15.5   178.7   672.8  1000.0  0.5475  6.0900
    450101  11       60.4   314.4  -302.1  1000.0  0.5239  1.1826
    450102  10       80.5  -107.4  -800.0   663.9  0.7156  1.6247
    450103  11       10.7   195.2   800.0  -341.7  0.9985  4.6824
    450104  10      225.9   392.1  -800.0  -982.6  0.5542  0.9897
    450105  10      106.9   566.1   205.0  1000.0  0.8117  3.5529
    450106  11      626.0   687.3     8.7  1000.0  0.6048  1.3017
    450107  11      262.0   800.0   778.3   267.4  1.1004  3.3665
    450108  10      604.8  -378.9  -770.6  1000.0  0.0777  6.2543
    450109  10       90.9  -325.6  -501.5  1000.0  0.9418  1.3268
    450110  11       33.2   472.6  -800.0  -179.7  0.9175  0.6148
    450111  10       52.3  -556.1  -800.0   291.8  0.6549  1.0298
    450112  10       37.5    21.5   166.1  1000.0  0.9759  2.6441
    450113  11       67.5  -483.1  -800.0  -991.8  0.5092  0.9357
    450114  11      207.8   472.6  -119.8  1000.0  0.7534  3.2495
    450115  10       32.3   791.6   800.0   788.9  0.8495  4.7935
    450116  10       28.7   800.0  -485.8   185.4  0.6224  2.7116
    450117  11       44.1   126.3   505.1  1000.0  0.3078  0.8611
