     50001  11       75.0  -800.0  -290.6   502.0  0.7953  0.3807
     50002  10      335.6  -800.0  -346.7   182.0  0.7474  5.9368
     50003  10      422.1   152.3   800.0   495.1  0.7670  5.3616
     50004  11       97.4  -800.0   -13.9   253.4  0.7692  0.5091
     50005  11      832.7   185.7   576.0  1000.0  0.6620  2.4268
     50006  11       73.8   247.8  -800.0   292.7  0.3193  1.0799
     50007  10      265.1  -277.8  -196.8  1000.0  0.5810  0.7297
     50008  11       24.8   800.0  -786.0  -677.6  0.6557  2.5380
     50009  10      151.2    58.7  -800.0  -931.5  0.6006  1.6310
     50010  10      963.4   493.9   278.7  1000.0  0.5865  0.4282
     50011  11      289.2  -800.0   506.0  -432.9  0.5544  0.2613
     50012  10       47.1  -800.0    78.4   -74.8  0.6036  0.7477
     50013  11      170.0   311.1  -132.9  1000.0  0.5356  5.5334
     50014  10      346.6  -800.0  -457.0  -649.4  0.7430  0.4964
     50015  11       36.8  -290.4   179.8  1000.0  0.3393  5.5161
     50016  10      105.8  -797.6   -83.0  1000.0  0.4309  2.3910
     50017  11       57.4  -535.3   755.1  1000.0  0.2974  0.3371
     50018  10      178.0  -392.5   -46.8  1000.0  0.1986  3.0538
     50019  11      293.9   705.8   181.1  1000.0  0.3323  0.3508
     50020  10       71.1  -356.9  -530.4  1000.0  0.0391  0.6841
     50021  11       67.3   137.6  -800.0   274.6  0.8809  2.4822
     50022  11      670.6  -226.5  -649.9  1000.0  0.6694  1.7548
     50023  11       44.4   173.6   444.6  1000.0  0.5561  3.9197
     50024  10      280.1    92.1   717.7  1000.0  0.6763  6.1030
     50025  10      212.0   629.8  -344.9  1000.0  0.5009  1.6972
     50026  10       71.9  -734.5  -209.1  1000.0  0.8884  1.6352
     50027  11       23.6   624.6  -547.5  1000.0  0.6951  5.9997
     50028  10      147.5  -410.5  -409.6  1000.0  0.6115  4.3557
     50029  11      151.6   -49.1  -800.0   945.3  0.5051  1.3448
     50030  10       95.1   598.7  -147.8  1000.0  0.7291  0.0577
     50031  10        8.5   178.2  -800.0  -482.3  0.8048  1.2519
     50032  11       39.8    60.1  -413.8  1000.0  0.5250  1.0756
     50033  11      255.3  -782.7  -599.1  1000.0  0.3650  2.9407
     50034  11        3.6    22.3   800.0   322.5  0.7662  4.0297
     50035  11      144.3  -624.6  -599.0  1000.0  0.8046  0.3984
     50036  11      443.4  -467.4  -800.0  -391.0  1.0712  1.7790
     50037  10       47.6  -800.0  -549.6  -815.7  0.7499  0.7236
     50038  11      266.3    74.0  -330.2  1000.0  0.6226  0.7187
     50039  11      295.9  -529.7   378.4  1000.0  0.4206  3.7340
     50040  11      265.6   587.8   105.7  1000.0  0.3438  0.3740
     50041  10      353.3   259.9   334.9  1000.0  0.2559  2.2530
     50042  11      502.2   535.3  -417.4  1000.0  0.2003  0.3129
     50043  10       47.6    59.2  -800.0  -543.3  0.6773  1.7621
     50044  10       23.4   800.0    72.7   163.5  0.6631  3.7614
     50045  10       41.7   -91.4  -635.3  1000.0  0.9686  2.6232
     50046  10       20.6   653.5   442.5  1000.0  0.5100  0.6035
     50047  10      168.4   800.0  -385.4  -524.9  0.4989  3.6231
     50048  10      146.9  -546.0  -485.7  1000.0  0.8063  5.8319
     50049  10      158.0  -142.2  -718.9  1000.0  0.7188  1.3261
